name,id,metroArea,lat,lng,capacity
Locomotiv Club,494701,Bologna,44.50822,11.352,
L'EPICERIE MODERNE,129816,Lyon,45.67395,4.85874,
T Club,2634888,Madrid,40.4269497,-3.6996678,300
Musicbox,186848,Lisbon,38.7071703,-9.1433926,
Teatro Albeniz,455841,Gijón,43.52383,-5.67708,
Centro Civico Intxaurrondo,1628708,San Sebastián,43.3152889,-1.9514657,
Grande Halle de la Villette,592971,Paris,48.8890923,2.394432,
Queens Social Club,1113496,Sheffield,53.367986,-1.4662404,400
Basel Castle - Overthrow Party,1193301,Miami,25.795532,-80.1957553,
Deportivo Lomas Altas,2491164,Mexico City,19.39591,-99.22399,
Copper Tank Brewing Company,53829,Austin,30.2665494,-97.7398084,
Tuttlingen,239423,Neuhausen Ob Eck,,,
Stausee Oberrabenstein,1596378,Chemnitz,50.8375052,12.8117428,
Ottawa Bluesfest,1885003,Ottawa,45.4144183,-75.7186538,
Carrboro Town Commons,971036,Durham,35.9113895,-79.0777245,
Water Works Park,15785,Des Moines,41.56896,-93.6474,
Osheaga Music and Arts Festival,46343,Montreal,45.5086699,-73.5539925,
Błonia - Kraków,1001441,Krakow,50.0582616,19.9058104,
Fun Fun Fun Nites,2772468,Austin,30.267153,-97.7430608,
Cool River Ranch,3273674,Austin,29.8832749,-97.9413941,
Oedipus,3171339,Amsterdam,52.3702157,4.8951679,
"The Refectory, Leeds University",32297,Leeds,53.8076313,-1.5572105,2100
Dolan's Warehouse,49826,Limerick,52.65924,-8.63777,
Black Box,45852,Galway,53.27391,-9.04947,
Pohoda Festival,1879843,Trencin,,,
Iveagh Gardens,487076,Dublin,53.3360008,-6.2623237,
Glanusk Park,1049576,Powys,51.8441,-3.06252,
Pink Garter Theatre,36279,Billings,43.4793,-110.763,
The Waiting Room Outdoors,3538204,Omaha,41.2523634,-95.9979883,
Compensa Concert Hall,2857173,Vilnius,54.6871555,25.2796514,
Rock Café,49651,Tallinn,59.42548,24.77907,1000
The Circus,581951,Helsinki,60.1733244,24.9410248,
TAP1,1018016,Copenhagen,55.67116,12.62039,
Theaterfabrik,47429,Munich,48.12507,11.60433,
University of East Anglia (UEA),52521,Norwich,52.62875,1.2476,
Red Hill Auditorium,1284051,Perth,-31.875,116.01181,
The Triffid,3652419,Brisbane,-27.4522398,153.042055,
San Francisco Bathhouse,1666823,Wellington,-41.2940974,174.7754578,
WWW X,3402809,Tokyo,35.6615117,139.6987557,500
Smale Riverfront Park,2930963,Cincinnati,39.09683,-84.50523,
Armando Music Hall,2935323,Bogota,4.6697803,-74.0548213,
Fauna,1136166,Santiago,,,
Tropical Butantã,3055009,São Paulo,-23.57155,-46.70545,
Trädgårdsföreningen,122083,Gothenburg,57.70712,11.97494,
Beach Ballroom,51279,Aberdeen,57.15129,-2.078,
Greenock Town Hall,49087,Glasgow,55.94758,-4.75587,
Donnybrook Stadium,1012606,Dublin,48.5437642,-102.0141826,
Valdebebas - IFEMA,3798209,Madrid,40.48697,-3.61165,
Poble Espanyol,50602,Barcelona,41.3693049,2.1460995,
Colours Of Ostrava,52560,Ostrava,,,
Jodrell Bank,903606,Stoke On Trent,53.23392,-2.30392,
St Philips Gate,3795954,Bristol,51.44929,-2.57315,
Codfish Hollow Barn,1313531,Rockford,42.0707107,-90.5628058,
Crocks,1040476,Thunder Bay,48.4343579,-89.2200666,
Capitol Music Club,3362994,Saskatoon,52.1314459,-106.664075,
Lobero Theatre,29797,Los Angeles,34.421674,-119.700028,680
The Senate,3903469,Columbia,33.99842,-81.0354,
Terraza Vallarta,3773414,Guadalajara,20.68274,-103.43966,
Skyloft,4201194,Springfield,42.68932,-73.84841,
Dell Music Center,1901498,Philadelphia,39.992859,-75.229309,
Cinema Río 70,3331604,Monterrey,25.68105,-100.32429,
The Southgate House Revival - The Lounge,2062924,Cincinnati,39.092106,-84.493129,
The Bluebird Café,526021,Nashville,36.10202,-86.81682,
The Smokestack,2960338,Madison,42.5007472,-90.6639538,
Purple Cat Productions,3465139,Akron,41.1007339,-80.6529354,
Funk 'n Waffles - Downtown,2836493,Rochester,43.04835,-76.15327,
42 Maple,3016149,Bethlehem,44.280578,-71.6870541,
Brick 15 (Closed),3320644,San Diego,32.953721,-117.26279,80
Bitwise South Stadium,3496324,Fresno,36.73209,-119.7858,
Doc's Lab,2745703,SF Bay Area,37.7967858,-122.4048005,
The Bee's Knees,3011829,SF Bay Area,37.825721,-122.211863,
Bar One at Squaw Valley Olympic House,3539994,Reno,39.1959141,-120.2364009,
Green Frog,156673,Seattle,48.7458109,-122.4814933,
Trinity Church,3559849,Detroit,42.41242,-83.385262,
Reggie's,538951,Chicago,41.85398,-87.62707,550
Daytrotter,1649443,Rockford,41.5232418,-90.5744391,380
Driftless Books,2733873,Viroqua,43.55824,-90.88321,
318 Cafe,605686,Twin Cities,44.90184,-93.56801,
The Zoo Bar,7497,Lincoln,40.814374,-96.700807,
Alamo Drafthouse Sloans Lake,3604084,Denver,39.73924,-104.99025,
Ecolab Plaza,1923679,Twin Cities,,,
Caffe Lena,58282,Springfield,43.08055,-73.78341,
St Mary's New Church,568861,London,51.56109,-0.08403,150
The Attic,3018849,Tampa,27.96099,-82.44265,
HopMonk - Sonoma Tavern Stage,1326896,Santa Rosa,38.2885888,-122.4586601,
The Tuning Fork,3114559,Los Angeles,34.1445944,-118.3943218,
Beaner's Central Coffeehouse,280441,Twin Cities,46.738542,-92.166101,
Sound: Duluth,3725384,Twin Cities,46.7885344,-92.0955563,
CBC Studio 700,981271,Vancouver,49.27996,-123.11423,
Cotter Schools - St. Cecelia Theatre,3829619,Winona,44.052758,-91.667068,
Gullivers NQ,3645249,Manchester,53.48395,-2.23401,
Wharf Chambers Cooperative Club,3992379,Leeds,53.79549,-1.53798,
Cafe OTO,15449,London,51.5469092,-0.0747739,200
THSH,4075634,Birmingham,,,
Southbank Club,33214,Bristol,51.44321,-2.5992,
Sunset Tavern,2469124,Miami,25.7036997,-80.2893501,
"Reynolds-Kirschbaum Recital Hall, Alys Stephens Performing Arts Center, University of Alabama",2074469,Birmingham,33.5206608,-86.80249,
Seasick records,2467784,Birmingham,33.5285176,-86.7483429,
Georgia State University,250501,Atlanta,33.7529053,-84.3852729,
Bay View Methodist Church,3185719,Milwaukee,42.9948592,-87.893904,
Victory Gardens Biograph Theater,37792,Chicago,41.92638,-87.64981,
Cowles Center for Dance & the Performing Arts,1941389,Twin Cities,44.97915,-93.27374,
Speakeasy Records & Oddities,4202844,St Louis,39.84628,-88.9542,
Golden Light Cafe & Cantina,11416,Amarillo,35.21146,-101.86917,
Contemporary Theatre,827456,Boise,43.61239,-116.20783,
Michael's on Main,607626,SF Bay Area,36.98481,-121.95544,
The Stone House,1525908,Sacramento,39.26157,-121.01619,300
Sacred Music Sessions,3479814,Santa Rosa,38.319482,-122.483684,
Bayfront Festival Park,1091,Twin Cities,46.78281,-92.10557,
Able Seedhouse & Brewery,3163724,Twin Cities,44.9989655,-93.2512103,
Art Stalker - Kunst + Bar + Events,4076079,Berlin,52.50927,13.30232,
Toy & Model Museum,3703504,Brighton,50.82846,-0.13906,
DIY Space For London,3066369,London,51.48334,-0.05569,160
The Kitchen Garden Cafe,501851,Birmingham,52.434979,-1.893854,
"Wee Red Bar, Edinburgh College of Art",10471,Edinburgh,55.9446312,-3.200567,
Ordway Center for the Performing Arts,28712,Twin Cities,44.94458,-93.09765,
The Hook & Ladder Theater,3361989,Twin Cities,44.94788,-93.23447,
"Lecture Hall, West Building, National Gallery of Art",588801,Washington,,,
Wussow's Concert Cafe,4347639,Twin Cities,46.73854,-92.16618,
The Art Garage,3386339,New Orleans,29.96894,-90.05572,
Williams Fine Violins,4339511,Nashville,36.16226,-86.66435,
YouTube Live,4385948,Twin Cities,,,
Fbi Social - Kings Cross Hotel,1276511,Sydney,-33.8749423,151.2220179,
St. Kilda Bowls Club,932346,Melbourne,-37.85857,144.97797,
Candy's Appartment,645171,Sydney,,,
Upstairs Beresford Hotel,1467268,Sydney,-33.8832402,151.2161861,
Kings Beach Tavern,961461,Brisbane,-26.80073,153.14266,
ANU Bar & Refectory,43995,Canberra,-35.2774393,149.1204553,
The Star Bar,1453083,Bendigo,,,
Lit Lounge,10748,New York,40.727198,-73.989096,
Sticky Mike's Frog Bar,1402898,Brighton,50.8211006,-0.1432908,150
Shebeen Band Room,2615443,Melbourne,-37.816341,144.966224,200
Shebeen,2281884,Melbourne,-37.816341,144.966224,
Live Lodge (workers Club),2744408,Melbourne,-37.805575,144.976944,
Transit Bar,194283,Canberra,-35.2817959,149.1323226,
Pier One @ Panthers,2440389,Coffs Harbour,-31.4274006,152.8967068,
The Loft,194233,Ballarat,-38.3853119,142.4827234,
Prince Of Wales Hotel,169713,Mandurah,-33.326436,115.638506,
Newport Hotel,193278,Perth,-32.0552545,115.7469335,
170 Russel Live,3259499,Melbourne,-37.8147325,144.968909,
Live at Leeds 2017,49792,Leeds,53.80076,-1.54908,
Live at Leeds,480651,Leeds,53.801279,-1.548567,
Stag and Dagger Festival,250376,Glasgow,55.864237,-4.251806,
Auster Club,2191064,Berlin,52.5025011,13.430968,
Sunflower Lounge,8923,Birmingham,52.4761884,-1.8975846,120
Horton Park Golf Course,2993183,Brisbane,-26.6673151,153.088756,
Artheater,670121,Cologne,50.95286,6.91886,
Mornington Racecourse,590401,Melbourne,-38.23834,145.0662,
Bird in Hand Winery,1425813,Adelaide,-34.959127,138.891273,
Lucille,2200834,Austin,30.25873,-97.73857,
Electric Picnic,2749973,Galway,53.0105834,-7.155561,
ANZ Stadium,35416,Sydney,-33.84932,151.06211,
Napa Valley Expo,4138944,Santa Rosa,38.29622,-122.28756,
Sziget Festival,30004,Budapest,47.551944,19.0546592,
Hagley Park,190668,Christchurch,,,
Ground Hall,6286,Houston,29.7489552,-95.3644659,
Barracuda,92786,Portland,45.5234281,-122.6723668,
32 Bleu,53696,Colorado Springs,,,
La Hacienda,166658,El Paso,,,
Six Flags Kentucky Kingdom,87425,Louisville,,,
Deep Ellum Live,52055,Dallas - Fort Worth,32.78219,-96.78335,
Meridian,11390,Houston,29.747742,-95.3593881,
Copley Square,71923,Boston / Cambridge,42.3495664,-71.075879,
Lafayette Square,59586,Buffalo,42.8854681,-78.8740899,
The Chance,367,Bridgeport,41.70251,-73.92418,
Delacorte Theater,173708,New York,40.7828647,-73.9653551,
American University,15259,Washington,38.9374726,-77.0890903,
University Of Southern Indiana,128619,Louisville,37.9606464,-87.6760475,
Quincy University,128624,St Louis,39.939239,-91.385734,
Carnival Imagination,832211,Miami,25.77454,-80.17088,
"Tsongas Center, UMass Lowell",4708,Manchester,42.64977,-71.31322,
Viejas Casino,603,San Diego,32.84136,-116.70501,
The Coach House,627,Los Angeles (LA),33.48204,-117.67143,480
Scalo 76,1568243,Milan,,,
Westhampton Beach Performing Arts Center,803,Bridgeport,40.8094,-72.64452,
Stadtpark,52752,Cologne,,,
Rock Am Ring,391976,Nürburg,,,
Six Flags St. Louis,52755,Eureka,38.5082486,-90.6788718,
Rialto Square Theatre,592,Aurora,41.52615,-88.08118,
Watkins Glen International Speedway,52758,Watkins Glen,42.34683,-76.93142,
Magic City Music Hall,275,Rochester,42.1560294,-75.89636,
NASCAR Event,52759,Chicago,,,
Six Flags Great America,52760,Gurnee,42.3704274,-87.9360611,
Club 101,11420,El Paso,31.7820592,-106.3928929,
Lakewood Theater,6809,Dallas - Fort Worth,32.811986,-96.75324,
Six Flags Over Georgia,43333,Austell,33.7683379,-84.5577986,
Six Flags New England,87501,Springfield,42.0382982,-72.6163247,
Monticello Raceway,50117,Monticello,41.667319,-74.711394,
Apple Store Soho,150228,New York,40.7249279,-73.9991963,
Nola's BBQ,30280,Rochester,43.2577618,-77.6090919,
Mulcahy's Pub & Concert Hall,941,New York (NYC),40.6724,-73.50999,1200
Agricenter International,52767,Memphis,35.1288202,-89.8036847,
York Fairgrounds,56565,Baltimore,39.95717,-76.75558,
Bottle & Cork,1545,Wilmington,38.6929055,-75.0749491,
Bulldog Bash,52770,Jackson,,,
Macy's Lennox Sq,52771,Atlanta,,,
University of Central Arkansas,52772,Little Rock,35.079269,-92.4542,
Oklahoma State Fair Park,11336,Oklahoma City,35.4747433,-97.5689303,
5 Points,49465,Columbia,33.9980332,-81.0176305,
Murray Theater,48262,Salt Lake City,40.663843,-111.888093,
Harrah's North Kansas City Casino & Hotel,11291,Kansas City,39.1424977,-94.5458707,
University of Texas at Austin,36243,Austin,30.2861582,-97.7312385,
Macy's Lakeside,52778,New Orleans,30.0062985,-90.1573105,
K.B. Halle,51878,Copenhagen,,,
Kro Bar,1752,Manchester,53.4648855,-2.2319765,
Spartanburg Memorial Auditorium,17289,Charlotte,34.9424568,-81.9280674,
Sunset Station,5206,San Antonio,29.4215,-98.47789,
Festival Plaza,52783,Shreveport,32.5139949,-93.7441079,
Fort Myers High School Stadium,52784,Cape Coral,,,
Whitaker Center,2658,Baltimore,40.26083,-76.88128,
Piere's,2537,Fort Wayne,41.1320391,-85.1005756,
Dixie Landin',87080,Baton Rouge,30.4582829,-91.1403196,
Meadowlands Arena,51855,Jersey City,40.8248374,-74.0747804,
Riverwind Casino,16339,Oklahoma City,35.1815,-97.5006,
Luxor Hotel & Casino,11474,Las Vegas,36.09556,-115.17584,550
Hard Rock Hotel & Casino - Biloxi,33596,Mobile,30.392483,-88.887484,
"Sandbar, Red Rock Casino Resort & Spa",1039466,Las Vegas,36.15697,-115.33359,
Robert Mondavi Winery,192018,Oakville,38.44154,-122.4097,
Soldier's Memorial,53492,St Louis,38.6280829,-90.2010768,
Soaring Eagle Casino & Resort,55558,Grand Rapids,43.6092,-84.71074,
Eleanor Rigby's,601151,Newark,41.5010701,-75.5808653,800
"Star Pavilion, Hersheypark Stadium",98949,Baltimore,40.290715,-76.660281,
Hershey Park Pavilion,672766,Baltimore,40.2926999,-76.6541182,
"Grandstand, New York State Fairgrounds",80780,Rochester,43.0744132,-76.224668,
"Recreation Hall, Penn State",75561,Pittsburgh,40.7956905,-77.8704827,
Arizona State Fairgrounds,30748,Phoenix,33.46741,-112.0987,
Wake Forest University,36270,Winston-Salem,36.1318798,-80.2803994,
"Pullo Performing Arts Center, Penn State",5801,Baltimore,39.9510156,-76.7042962,
"Palace Theatre, Playhouse Square Center",28786,Cleveland,41.501108,-81.68037,
Appalachian State University,57779,Winston-Salem,36.2630782,-81.5995253,
The Grove,1045786,Los Angeles,34.0724615,-118.3580995,
The Meadows,845,Des Moines,41.654783,-93.488403,
Lansdowne Pub,508496,Boston / Cambridge,42.3472824,-71.095215,
William H. Hammond Stadium,125361,Cape Coral,26.5399267,-81.839828,
Ellen Degeneres Show,101086,Los Angeles,,,
The View,100954,New York,,,
Vox Club,44322,Nonantola,44.6782541,11.0388327,
Orion,1539168,Rome,41.8087991,12.5971566,
Buster's Billiards & Backroom,594146,Lexington,38.0529988,-84.5091624,
"Braden Auditorium, Illinois State University",1198,Aurora,40.51084,-88.99327,
Charter Spectrum Amphitheatre,677296,Columbia,34.7213151,-82.2322369,
L'Auberge du Lac Casino & Resort,498356,Baton Rouge,30.2078543,-93.2581132,
Orpheum Theatre,13692,Sioux Falls,42.4955836,-96.4049501,
Ravinia Pavilion,735,Chicago,42.15948,-87.77326,3200
"Kresge Auditorium, Interlochen Center for the Arts",70568,Interlochen,44.632688,-85.767474,
Sportpark Boshoven,100724,Eindhoven,51.2573986,5.6903813,
Playland Park,435021,Port Chester,40.9680871,-73.6881977,
Indian Ranch,366056,Webster,42.05362,-71.83933,
Centennial Terrace,18505,Toledo,41.7170065,-83.7442209,
ABQ BioPark Zoo,117080,Albuquerque,35.078005,-106.6624889,
Bob Hope Theatre,15184,Stockton,37.95262,-121.28751,
Antelope Valley Fairgrounds,650111,Los Angeles,34.719266,-118.1765294,
Oregon State Fair & Expo Center,53448,Salem,44.95748,-123.01115,
The Fair at the PNE - Summer Night Concerts,1921299,Vancouver,49.2822771,-123.0430542,
Evergreen State Fairgrounds,849,Seattle,47.86552,-121.98695,
"Morongo Ballroom, Morongo Casino",1046986,Los Angeles,33.9223343,-116.8064834,
Mizner Park Amphitheater,442,Fort Lauderdale,26.356618,-80.084897,
Seminole Hard Rock Hotel & Casino - Tampa,65523,Tampa,27.9919399,-82.3729965,
Santa Ana Star Center,1270,Albuquerque,35.3087236,-106.6851308,
Mechanics Hall,6724,Worcester,42.265626,-71.8008569,
Monument Circle,65266,Indianapolis,39.7794767,-86.1700894,
Empire City Casino at Yonkers Raceway,1885913,Yonkers,40.9197958,-73.8653219,
Horseshoe Casino,38813,Memphis,34.8451597,-90.3301961,
Santander Performing Arts Center,2457274,Wilmington,40.3378547,-75.9258472,
"Center for the Arts, University at Buffalo",46316,Buffalo,43.00097,-78.78306,
Lerner Theater,1494123,Fort Wayne,41.68393,-85.97173,
Effingham Performance Center,1082476,Effingham,39.137149,-88.57544,
Grand Casino Mille Lacs Event Center,629101,Twin Cities,46.1801794,-93.7588979,
Fox Theater,11544,Bakersfield,35.37756,-119.02153,1500
Celebrity Theatre,1019,Phoenix,33.4544202,-112.0145748,
Majestic Theatre,528,San Antonio,29.4264884,-98.4906252,
"AVA Amphitheater, Casino del Sol",782,Tucson,32.1327856,-111.0812095,
Avila Beach Bowl,1232231,Bakersfield,35.1800113,-120.7319127,
Pikes Peak Center,1205,Colorado Springs,38.83089,-104.82667,
Viaero Event Center,513101,Kearney,40.66573,-99.09453,
Fair Saint Louis,1123071,St Louis,,,
Toledo Zoo Amphitheater,1243,Toledo,41.62276,-83.5802,
Crystal Grand Music Theatre,109115,Wisconsin Dells,43.58839,-89.80358,
Meadow Brook Theatre,1152281,Detroit,42.65098,-83.17562,
Nationals Park,15327,Washington,38.876746,-77.008537,41888
Atlanta Botanical Garden,17171,Atlanta,33.79001,-84.37386,
Citizens Bank Park,15355,Philadelphia,39.9525839,-75.1652215,43647
SERVPRO Richmond Pavilion,709,Richmond,37.67145,-77.5744,
Provident Bank Park,1973849,Yonkers,41.1667372,-74.0333197,
Stavanger Konserthus,1605779,Stavanger,58.976799,5.7207131,
Budweiser Events Center,484,Denver,40.44599,-104.99009,
Ralston Arena,2019104,Douglas County,41.20696,-96.02673,
Taxslayer Center,3686269,Rockford,41.50807,-90.52032,
Oracle Park,539,SF Bay Area,37.77814,-122.39087,
Spokane Arena,462,Spokane,47.6663988,-117.4232225,
ExtraMile Arena,6095,Boise,43.60566,-116.206,
Fargodome,1358,Fargo,46.902928,-96.801762,
Denny Sanford Premier Center,2608688,Sioux Falls,43.56121,-96.75081,
Kohl Center,5943,Madison,43.06979,-89.39574,
Peoria Civic Center,11216,Aurora,40.69199,-89.59426,
PPL Center,2584333,Philadelphia,40.6027,-75.47273,
Safeco Field,28622,Seattle,47.59149,-122.33225,
Niagara Fallsview Casino Resort,48501,Saint Catharines,43.0824553,-79.0813004,
The Colosseum at Caesars Windsor,2749388,Windsor,42.3203332,-83.0335464,
Maine State Pier,18506,Portland,43.6577163,-70.2488054,
Arts Beats & Eats,1091941,Detroit,42.4865762,-83.1438812,
"Weill Hall, Green Music Center, Sonoma State University",1665073,Santa Rosa,38.3393615,-122.6733474,
Wente Vineyards,15093,SF Bay Area,37.6232497,-121.7581561,
Thunder Valley Casino Resort & Amphitheater,1081766,Sacramento,38.84069,-121.31232,
Silver Creek Event Center at Four Winds New Buffalo,1874883,Chicago,41.78074,-86.70899,
Packard Music Hall,112503,Warren,41.25132,-80.83047,
The Stanley,504226,Rochester,43.09923,-75.23537,
Mayo Performing Arts Cente,41259,Newark,40.79677,-74.48154,
Eccles,2809538,Salt Lake City,40.7483218,-111.9220872,
La Salumeria Della Musica,96985,Milan,45.4369465,9.1998444,
Quirinetta,3228174,Rome,41.90013,12.48222,
Volkshaus,35057,Basel,47.5611751,7.5936662,
Sala Bikini,36918,Barcelona,41.39051,2.13652,
Sala But,1144686,Madrid,40.42674,-3.69993,
Brenton Skating Plaza,714096,Des Moines,41.58999,-93.61696,
Riverside Yacht Club,3540514,Yonkers,41.0262417,-73.6281964,
Pacific Amphitheatre,15905,Los Angeles,33.6638647,-117.9047684,
Memorial Park,2377024,Milwaukee,44.2428538,-91.4964534,
The Golf Club at Vistoso,3042039,Tucson,32.4561967,-110.9838487,
Broadway Theatre,35640,Saskatoon,52.1187052,-106.656475,
The Mod Club,2749618,Toronto,43.6552048,-79.4192249,
Resorts World Catskills,3894369,Monticello,41.65715,-74.64772,
Arranmore Farm and Polo Club,2963698,Aurora,41.67952,-88.26203,
Darien Lake Amphitheater,3506329,Buffalo,42.92822,-78.38611,
Pepsi Amphitheater at Fort Tuthill Park,244803,Scottsdale,35.1443636,-111.6907356,
Parx Casino & Racing,893441,Philadelphia,40.12119,-74.95138,
Sherman Summer Stage at Mount Airy Casino,2938423,Stroudsburg,41.11332,-75.32151,
Caesar's Atlantic City,13447,Philadelphia,39.3568704,-74.4357725,
Moody Theater,2045924,Austin,30.26536,-97.7473,
Nashville Acoustic Corner Stage,3894304,Nashville,,,
